ID.Cell.per.Trip,Area,Site,Year,Total.Angler.Hours,Grid.Cell.ID,Barred Sand Bass,Black-and-Yellow Rockfish,Black Rockfish,Blacksmith,Blue Rockfish,Bocaccio,Brown Rockfish,Buffalo Sculpin,Bull Sculpin,Cabezon,Calico Rockfish,California Halibut,California Lizardfish,California Scorpionfish,California Sheephead,Canary Rockfish,Chilipepper Rockfish,China Rockfish,Copper Rockfish,Deacon Rockfish,Fantail Sole,Garibaldi,Gopher Rockfish,Grass Rockfish,Halfmoon,Honeycomb Rockfish,Jack Mackerel,Jack Smelt,Kelp Bass,Kelp Greenling,Kelp Rockfish,Lingcod,Mackerel (Family Scombridae),Northern Anchovy,Ocean Whitefish,Olive or Yellowtail Rockfish,Olive Rockfish,Opaleye,Pacific  (Chub) Mackerel,Pacific Barracuda,Pacific Bonito,Pacific Sanddab,Pacific Sardine,Painted Greenling,Petrale Sole,Pile Perch,Quillback Rockfish,Rock Greenling,Rock Sole,Rock Wrasse,Rosy Rockfish,Rubberlip Seaperch,Salema,Sand Sole,Sanddab spp.,Sarcastic Fringehead,Scalyhead Sculpin,Senorita,Sharpnose Surfperch,Silversides (Family Atherinopsidae),Speckled Sanddab,Spiny Dogfish,Squarespot Rockfish,Starry Rockfish,Striped Seaperch,Tiger Rockfish,Top smelt,Treefish,Tubesnout,UnID Blue Rockfish,Unknown,Unknown rockfish,Vermilion Rockfish,White Croaker,White Seabass,Widow Rockfish,Wolf Eel,Yelloweye Rockfish,Yellowtail Rockfish,Total
ANM08141216,Ano Nuevo,MPA,2012,8.82,AN16,0,0,1.700680272,0,0.453514739,0,0,0,0,0,0,0,0,0,0,0,0,0.113378685,0,0,0,0,1.700680272,0,0,0,0,0,0,0.340136054,0,1.587301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907029478,0,0,0,0,0,0,6.802721088
ANM08141814,Ano Nuevo,MPA,2018,6.16,AN14,0,0,5.844155844,0,9.74025974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461038961,0,0,0,0,0,0,0,0,0.162337662,0,0,0,0,1.136363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649350649,0,0,0,0,0,0,18.99350649
ANM08141819,Ano Nuevo,MPA,2018,8.52,AN19,0,0,0.352112676,0,8.568075117,0,0.704225352,0,0,0,0,0,0,0,0,0.58685446,0,0.352112676,0.117370892,0.821596244,0,0,3.169014085,0,0,0,0,0,0,0,0,0.58685446,0,0,0,0,0.117370892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704225352,0,0,0,0,0,0.352112676,16.43192488
ANM08141820,Ano Nuevo,MPA,2018,8.95,AN20,0,0,0,0,0.335195531,0,1.787709497,0,0,0,0,0,0,0,0,1.675977654,0,0,0.335195531,4.022346369,0,0,0.335195531,0,0,0,0,0,0,0,0,1.117318436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223463687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670391061,0,0,0,0,0,0.558659218,11.06145251
ANM08141822,Ano Nuevo,MPA,2018,9.03,AN22,0,0,0.221483942,0,4.872646733,0,0.332225914,0,0,0,0,0,0,0,0,0,0,0,0.110741971,0,0,0,2.325581395,0,0,0,0,0,0,0,0,0.442967885,0,0,0,0,0.553709856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332225914,0,0,0,0,0,0,9.19158361
ANM08151112,Ano Nuevo,MPA,2011,6.94,AN12,0,0.864553314,0.576368876,0,0.864553314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576368876,0,0,0,0,0,0,0.288184438,0,0.288184438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144092219,0,0,0,0,0,0,3.602305476
ANM08151114,Ano Nuevo,MPA,2011,4.4,AN14,0,0,5.227272727,0,0.681818182,0,0,0,0,0,0,0,0,0,0,0.227272727,0,0,0,0,0,0,1.363636364,0,0,0,0,0,0,0,0,0.227272727,0,0,0,0,0.227272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0,0,0,0,0,0.227272727,8.636363636
ANM08151116,Ano Nuevo,MPA,2011,4.6,AN16,0,0,1.956521739,0,0.652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.043478261,0,0,1.304347826,0,0,0,0,0,0,0,0,0.652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.956521739,0,0,0,0,0,0.869565217,10.43478261
ANM08151120,Ano Nuevo,MPA,2011,9.09,AN20,0,0,0,0,0.110011001,0,0.330033003,0,0,0,0,0,0,0,0,2.310231023,0,0,0.110011001,2.090209021,0,0,0.330033003,0,0,0,0,0,0,0.110011001,0,0.660066007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660066007,0,0,0,0,0,1.540154015,8.250825083
ANM08151312,Ano Nuevo,MPA,2013,7.89,AN12,0,0,8.491761724,0,0.887198986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253485425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253485425,9.885931559
ANM08151313,Ano Nuevo,MPA,2013,5.48,AN13,0,0,4.01459854,0,0.364963504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182481752,0,0,0,0,0,0,0,0,0.364963504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.927007299
ANM08151320,Ano Nuevo,MPA,2013,6.94,AN20,0,0,0,0,0,0,0.720461095,0,0,0,0,0,0,0,0,2.017291066,0,0,0.144092219,1.729106628,0,0,0,0,0,0,0,0,0,0.288184438,0,0.432276657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288184438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864553314,0,0,0,0,0,1.873198847,8.357348703
ANM08151322,Ano Nuevo,MPA,2013,5.83,AN22,0,0,2.915951973,0,0.51457976,0,0.51457976,0,0,0.171526587,0,0,0,0,0,0,0,0,0,1.200686106,0,0,0,0,0,0,0,0,0,0,0,1.54373928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02915952,0,0,0,0,0,0,7.890222985
ANM08151812,Ano Nuevo,MPA,2018,8.04,AN12,0,0.124378109,0.870646766,0,1.616915423,0,0,0,0,0.124378109,0,0,0,0,0,0,0,0,0,0,0,0,1.492537313,0,0,0,0,0,0,0,0.124378109,0.248756219,0,0,0,0,1.119402985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124378109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.845771144
ANM08151815,Ano Nuevo,MPA,2018,8.05,AN15,0,0,0.49689441,0,3.229813665,0,0,0,0,0,0,0,0,0,0,0.372670807,0,0.49689441,0.372670807,0.99378882,0,0,3.47826087,0,0,0,0,0,0,0,0,0.124223602,0,0,0,0,0.372670807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49689441,0,0,0,0,0,0.248447205,10.68322981
ANM08151817,Ano Nuevo,MPA,2018,8.49,AN17,0,0,2.591283863,0,8.716136631,0,0,0,0,0.11778563,0,0,0,0,0,0,0,0.23557126,0,0,0,0,3.415783274,0,0,0,0,0,0,0.11778563,0,1.177856302,0,0,0,0,0.471142521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.060070671,0,0,0,0,0,0,17.90341578
ANM08151818,Ano Nuevo,MPA,2018,8.33,AN18,0,0,3.721488595,0,4.201680672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.721488595,0,0,0,0,0,0,0.480192077,0,0.960384154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360144058,0,0,0,0,0,0,13.44537815
ANM08161217,Ano Nuevo,MPA,2012,2.94,AN17,0,0,5.442176871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.020408163,0,0,0,0,0,0,0,0,0.680272109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340136054,0,0,0,0,0,0,7.482993197
ANM08161218,Ano Nuevo,MPA,2012,8.97,AN18,0,0,1.560758082,0,0.557413601,0,0.11148272,0,0,0,0,0,0,0,0,0,0,0.11148272,0,0,0,0,3.121516165,0,0,0,0,0,0,0.11148272,0,0.334448161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22296544,0,0,0,0,0,0,6.13154961
ANM08161219,Ano Nuevo,MPA,2012,9,AN19,0,0,3.555555556,0,1,0,0.111111111,0,0,0,0,0,0,0,0,0.333333333,0,0.111111111,0.111111111,0.666666667,0,0,2.444444444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,10
ANM08161220,Ano Nuevo,MPA,2012,8.79,AN20,0,0,0,0,0,0,0.227531286,0,0,0,0,0,0,0,0,2.730375427,0,0.227531286,0,0.910125142,0,0,1.820250284,0,0,0,0,0,0,0.341296928,0,0.796359499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113765643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796359499,0,0,0,0,0,1.137656428,9.101251422
ANM08161614,Ano Nuevo,MPA,2016,8.96,AN14,0,0,9.709821429,0,17.52232143,0,0.111607143,0,0,0,0,0,0,0,0,0,0,0.111607143,0.111607143,0,0,0,2.008928571,0,0,0,0,0,0,0,0,0.78125,0,0,0,0,0.558035714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446428571,0,0,0,0,0,0.334821429,31.69642857
ANM08161616,Ano Nuevo,MPA,2016,8.96,AN16,0,0,3.683035714,0,39.0625,0,0.111607143,0,0,0.111607143,0,0,0,0,0,0,0,0.223214286,0,1.227678571,0,0,1.004464286,0,0,0,0,0,0,0.223214286,0,0.334821429,0,0,0,0,0.892857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111607143,0,0,0,0,0,0.446428571,47.43303571
ANM08161617,Ano Nuevo,MPA,2016,8.95,AN17,0,0,6.815642458,0,9.497206704,0,0,0,0,0,0,0,0,0,0,0,0,0.223463687,0,0,0,0,3.12849162,0,0,0,0,0,0,0,0,0.446927374,0,0,0,0,0.558659218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558659218,0,0,0,0,0,0,21.22905028
ANM08161622,Ano Nuevo,MPA,2016,9,AN22,0,0,0.111111111,0,2.222222222,0,0.555555556,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0.111111111,0,0,2.111111111,0,0,0,0,0,0,0.111111111,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,7.444444444
ANM08171013,Ano Nuevo,MPA,2010,6.28,AN13,0,0,0.796178344,0,0.159235669,0,0,0,0,0,0,0,0,0,0,0,0,0.159235669,0,0,0,0,2.707006369,0,0,0,0,0,0,0,0,0.159235669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159235669,0,0,0,0,0,0,4.140127389
ANM08171015,Ano Nuevo,MPA,2010,6.96,AN15,0,0,0.431034483,0,1.58045977,0,0,0,0,0,0,0,0,0,0,0.431034483,0,0,0.143678161,0,0,0,1.436781609,0,0,0,0,0,0,0.287356322,0,1.149425287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005747126,0,0,0,0,0,0.143678161,6.609195402
ANM08171016,Ano Nuevo,MPA,2010,6.69,AN16,0,0,0.597907324,0,0.149476831,0,0,0,0,0,0,0,0,0,0,0.597907324,0,0,0,0,0,0,1.793721973,0,0,0,0,0,0,0.149476831,0,0.448430493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.494768311,0,0,0,0,0,0,5.231689088
ANM08171018,Ano Nuevo,MPA,2010,9.33,AN18,0,0,0.107181136,0,0.321543408,0,0,0,0,0,0,0,0,0,0,0,0,0.107181136,0,0,0,0,3.215434084,0,0,0,0,0,0,0.321543408,0,0.321543408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.394426581
ANM08171113,Ano Nuevo,MPA,2011,4.79,AN13,0,0,0,0,0.208768267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.087682672,0,0,0,0,0,0,0.417536534,0,0,0,0,0,0,0.208768267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626304802,0,0,0,0,0,0,3.549060543
ANM08171115,Ano Nuevo,MPA,2011,6.55,AN15,0,0,0,0,0.305343511,0,0.152671756,0,0,0,0,0,0,0,0,1.06870229,0,0,0,1.221374046,0,0,1.832061069,0,0,0,0,0,0,0.610687023,0,0.458015267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221374046,0,0,0,0,0,0,6.870229008
ANM08171117,Ano Nuevo,MPA,2011,6.9,AN17,0,0,0.579710145,0,0.434782609,0,0,0,0,0,0,0,0,0,0,0.579710145,0,0,0,0.579710145,0,0,3.188405797,0,0,0,0,0,0,0.579710145,0,0.724637681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.594202899,0,0,0,0,0,0,8.260869565
ANM08171121,Ano Nuevo,MPA,2011,6.66,AN21,0,0,0.3003003,0,0,0,0.750750751,0,0,0,0,0,0,0,0,1.201201201,0,0,0,0.15015015,0,0,1.201201201,0,0,0,0,0,0,0,0,0.900900901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.651651652,0,0,0,0,0,0.3003003,6.456456456
ANM08180917,Ano Nuevo,MPA,2009,6.61,AN17,0,0,5.446293495,0,4.084720121,0,0,0,0,0.15128593,0,0,0,0,0,0,0,0.302571861,0,0,0,0,1.815431165,0,0,0,0,0,0,0,0,0.15128593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453857791,0,0,0,0,0,0,12.40544629
ANM08180921,Ano Nuevo,MPA,2009,6.57,AN21,0,0,0.761035008,0,6.088280061,0,0.456621005,0,0,0,0,0,0,0,0,0.304414003,0,0.608828006,0,0,0,0,2.283105023,0,0,0,0,0,0,0,0,0.456621005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456621005,0,0,0,0,0,1.065449011,12.48097412
ANM08181612,Ano Nuevo,MPA,2016,9,AN12,0,0.111111111,3.666666667,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,1.888888889,0,0,0,0,0,0,0.111111111,0,0.444444444,0,0,0,0,1.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
ANM08181613,Ano Nuevo,MPA,2016,9,AN13,0,0,2.444444444,0,11.88888889,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0.111111111,0,0,1.222222222,0,0,0,0,0,0,0.222222222,0,0.222222222,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,16.88888889
ANM08181615,Ano Nuevo,MPA,2016,8.75,AN15,0,0,1.6,0,13.94285714,0,0,0,0,0,0,0,0,0,0,0.228571429,0,0.114285714,0,1.028571429,0,0,0.914285714,0,0,0,0,0,0,0.114285714,0,0.685714286,0,0,0,0,0.228571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114285714,0,0,0,0,0,0.114285714,19.08571429
ANM08181622,Ano Nuevo,MPA,2016,9.16,AN22,0,0,1.746724891,0,11.4628821,0,0.109170306,0,0,0,0,0,0,0,0,0.109170306,0,0,0.109170306,0.109170306,0,0,0.109170306,0,0,0,0,0,0,0,0,0.218340611,0,0,0,0,0.218340611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.19213974
ANM08191012,Ano Nuevo,MPA,2010,6.72,AN12,0,0.446428571,0.744047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.785714286,0,0,0,0,0,0,0.148809524,0,0.148809524,0,0,0,0,0.297619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744047619,0,0,0,0,0,0,4.31547619
ANM08191017,Ano Nuevo,MPA,2010,3.86,AN17,0,0,0.777202073,0,0.518134715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10880829,0,0,0,0,0,0,0.777202073,0,0.777202073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07253886,0,0,0,0,0,0,8.031088083
ANM08191019,Ano Nuevo,MPA,2010,6.01,AN19,0,0,0,0,1.49750416,0,0.332778702,0,0,0,0,0,0,0,0,1.663893511,0,0,0,0,0,0,2.163061564,0,0,0,0,0,0,0.332778702,0,0.166389351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.164725458,0,0,0,0,0,0,7.321131448
ANM08191020,Ano Nuevo,MPA,2010,6.18,AN20,0,0,0,0,1.779935275,0,1.45631068,0,0,0,0,0,0,0,0,2.588996764,0,0,0.161812298,0,0,0,0.161812298,0,0,0,0,0,0,0,0,0.161812298,0,0,0,0,0.161812298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485436893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.294498382,0,0,0,0,0,5.825242718,14.0776699
ANM08200718,Ano Nuevo,MPA,2007,5.57,AN18,0,0.179533214,0.538599641,0,3.9497307,0,0,0,0,0.359066427,0,0,0,0,0,0,0,0.179533214,0,0,0,0,1.256732496,0,0,0,0,0,0,0.179533214,0,0.179533214,0,0,0,0,0.179533214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.001795332
ANM08200719,Ano Nuevo,MPA,2007,9.59,AN19,0,0,0,0,1.668404588,0,0,0,0,0,0,0,0,0,0,0.208550574,0,0,0.104275287,0,0,0,0.729927007,0,0,0,0,0,0,0,0,0.521376434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625651721,0,0,0,0,0,0,3.85818561
ANM08200721,Ano Nuevo,MPA,2007,6.28,AN21,0,0,0,0,0.159235669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159235669,0,0,0,0,0,0,0,0,0.159235669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477707006
ANM08200913,Ano Nuevo,MPA,2009,9.15,AN13,0,0.327868852,6.010928962,0,2.513661202,0,0,0,0,0.327868852,0,0,0,0,0,0,0,0.109289617,0,0,0,0,1.530054645,0.327868852,0,0,0,0,0,0.327868852,0,0.327868852,0,0,0,0,0.218579235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.02185792
ANM08200915,Ano Nuevo,MPA,2009,8.97,AN15,0,0,1.226309922,0,4.124860647,0,0.11148272,0,0,0.11148272,0,0,0,0,0,0.22296544,0,0.11148272,0,0,0,0,3.678929766,0,0,0,0,0,0,0.22296544,0,0.445930881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,0,0,0,0.891861761,11.48272018
ANM08200918,Ano Nuevo,MPA,2009,8.93,AN18,0,0.111982083,1.455767077,0,0.447928331,0,0,0,0,0.111982083,0,0,0,0,0,0,0,0.223964166,0,0,0,0,2.687569989,0,0,0,0,0,0,0,0,0.223964166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111982083,5.375139978
ANM08200919,Ano Nuevo,MPA,2009,2.96,AN19,0,0,0.337837838,0,1.013513514,0,0,0,0,0,0,0,0,0,0,0.337837838,0,0.675675676,0.337837838,0,0,0,3.040540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337837838,6.081081081
ANM08230717,Ano Nuevo,MPA,2007,6.01,AN17,0,0,4.825291181,0,1.663893511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665557404,0,0,0,0,0,0,0,0,0.166389351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.321131448
ANM08230722,Ano Nuevo,MPA,2007,12.55,AN22,0,0,0.637450199,0,0.239043825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717131474,0,0,0,0,0,0,0,0,0.15936255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15936255,0,0,0,0,0,0,1.912350598
ANM09031413,Ano Nuevo,MPA,2014,7.46,AN13,0,0,0.670241287,0,2.949061662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268096515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.887399464
ANM09031415,Ano Nuevo,MPA,2014,7.66,AN15,0,0,3.524804178,0,1.958224543,0,0.261096606,0,0,0,0,0,0,0,0,0.91383812,0,0,0,3.263707572,0,0,0.391644909,0,0,0,0,0,0,0,0,0.91383812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652741514,0,0,0,0,0,0.130548303,12.01044386
ANM09031416,Ano Nuevo,MPA,2014,5,AN16,0,0,2,0,2.6,0,0,0,0,0,0,0,0,0,0,2,0,0.2,0,2,0,0,1.4,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,12.2
ANM09031417,Ano Nuevo,MPA,2014,7.39,AN17,0,0,3.51826793,0,2.706359946,0,0,0,0,0.135317997,0,0,0,0,0,0.270635995,0,0.135317997,0,0,0,0,0.541271989,0,0,0,0,0,0,0.270635995,0,1.759133965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135317997,0,0,0,0,0,0,9.472259811
ANM09051216,Ano Nuevo,MPA,2012,5.39,AN16,0,0,5.009276438,0,0.742115028,0,0,0,0,0,0,0,0,0,0,0.185528757,0,0.556586271,0,0.371057514,0,0,1.85528757,0,0,0,0,0,0,0.185528757,0,0.742115028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185528757,0,0,0,0,0,0,9.833024119
ANM09051217,Ano Nuevo,MPA,2012,7.21,AN17,0,0,4.299583911,0,1.386962552,0,0,0,0,0,0,0,0,0,0,0.27739251,0,0.138696255,0,0.138696255,0,0,2.080443828,0,0,0,0,0,0,0.416088766,0,1.664355062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27739251,0,0,0,0,0,0,10.67961165
